[2025-06-19 17:57:30,875][INFO] ============================================================
[2025-06-19 17:57:30,875][INFO] Spurious Rewards Experiment: diversity
[2025-06-19 17:57:30,875][INFO] Configuration: {'dataset': 'simple_graph', 'n_layer': 1, 'n_head': 1, 'n_embd': 120, 'max_iters': 300000, 'num_nodes': 100, 'num_of_paths': 20, 'test_interval': 2000, 'device': 'cuda:0', 'temperature': 1.0, 'num_eval_batches': 10, 'reward_type': 'diversity', 'mixed_alpha': 0.5, 'diversity_weight': 0.1, 'phase_aware_transition': 120000, 'seed': 42, 'learning_rate': 0.0005, 'checkpoint_interval': 50000}
[2025-06-19 17:57:30,875][INFO] ============================================================
[2025-06-19 17:58:33,075][INFO] Iter 2000: train_loss=2.0978, val_loss=1.1484, TF=0.1547±0.0049, AR=0.2121, phase=early
[2025-06-19 18:09:48,459][INFO] Iter 24000: train_loss=0.5973, val_loss=1.4184, TF=0.8768±0.0063, AR=0.9346, phase=memorization
[2025-06-19 18:10:50,018][INFO] Iter 26000: train_loss=0.5968, val_loss=1.4228, TF=0.9130±0.0037, AR=0.9334, phase=memorization
[2025-06-19 18:11:51,610][INFO] Iter 28000: train_loss=0.5960, val_loss=1.4245, TF=0.9107±0.0020, AR=0.9374, phase=memorization
[2025-06-19 18:12:53,163][INFO] Iter 30000: train_loss=0.5954, val_loss=1.3946, TF=0.9115±0.0030, AR=0.9342, phase=memorization
[2025-06-19 18:13:54,643][INFO] Iter 32000: train_loss=0.5954, val_loss=1.4310, TF=0.9123±0.0035, AR=0.9397, phase=memorization
[2025-06-19 18:14:55,833][INFO] Iter 34000: train_loss=0.5949, val_loss=1.4419, TF=0.9149±0.0028, AR=0.9403, phase=memorization
[2025-06-19 18:15:57,050][INFO] Iter 36000: train_loss=0.5942, val_loss=1.4171, TF=0.9128±0.0030, AR=0.9377, phase=memorization
[2025-06-19 18:16:58,269][INFO] Iter 38000: train_loss=0.5944, val_loss=1.4314, TF=0.9124±0.0035, AR=0.9401, phase=memorization
[2025-06-19 18:17:59,529][INFO] Iter 40000: train_loss=0.5941, val_loss=1.4250, TF=0.9106±0.0030, AR=0.9402, phase=memorization
[2025-06-19 18:19:00,754][INFO] Iter 42000: train_loss=0.5937, val_loss=1.4382, TF=0.9117±0.0027, AR=0.9385, phase=memorization
[2025-06-19 18:20:02,083][INFO] Iter 44000: train_loss=0.5937, val_loss=1.4387, TF=0.9109±0.0031, AR=0.9348, phase=memorization
[2025-06-19 18:21:03,386][INFO] Iter 46000: train_loss=0.5935, val_loss=1.4561, TF=0.9113±0.0030, AR=0.9350, phase=memorization
[2025-06-19 18:22:04,888][INFO] Iter 48000: train_loss=0.5934, val_loss=1.4325, TF=0.9113±0.0041, AR=0.9398, phase=memorization
[2025-06-19 18:23:06,662][INFO] Iter 50000: train_loss=0.5931, val_loss=1.4710, TF=0.9118±0.0016, AR=0.9383, phase=memorization
[2025-06-19 18:24:08,373][INFO] Iter 52000: train_loss=0.5932, val_loss=1.4531, TF=0.9105±0.0038, AR=0.9417, phase=memorization
[2025-06-19 18:25:10,201][INFO] Iter 54000: train_loss=0.5932, val_loss=1.4598, TF=0.9108±0.0040, AR=0.9331, phase=memorization
[2025-06-19 18:26:11,984][INFO] Iter 56000: train_loss=0.5929, val_loss=1.4780, TF=0.9119±0.0024, AR=0.9396, phase=memorization
[2025-06-19 18:27:13,600][INFO] Iter 58000: train_loss=0.5931, val_loss=1.4473, TF=0.9132±0.0035, AR=0.9368, phase=memorization
[2025-06-19 18:28:15,217][INFO] Iter 60000: train_loss=0.5930, val_loss=1.4684, TF=0.9121±0.0044, AR=0.9443, phase=memorization
[2025-06-19 18:29:16,816][INFO] Iter 62000: train_loss=0.5927, val_loss=1.4470, TF=0.9125±0.0026, AR=0.9426, phase=memorization
[2025-06-19 18:30:18,447][INFO] Iter 64000: train_loss=0.5927, val_loss=1.4608, TF=0.9125±0.0042, AR=0.9393, phase=memorization
[2025-06-19 18:31:20,107][INFO] Iter 66000: train_loss=0.5927, val_loss=1.4427, TF=0.9129±0.0032, AR=0.9390, phase=memorization
[2025-06-19 18:32:21,690][INFO] Iter 68000: train_loss=0.5928, val_loss=1.4644, TF=0.9131±0.0018, AR=0.9429, phase=memorization
[2025-06-19 18:33:23,302][INFO] Iter 70000: train_loss=0.5924, val_loss=1.4807, TF=0.9123±0.0022, AR=0.9417, phase=memorization
[2025-06-19 18:34:24,910][INFO] Iter 72000: train_loss=0.5925, val_loss=1.4521, TF=0.9121±0.0043, AR=0.9422, phase=memorization
[2025-06-19 18:35:26,556][INFO] Iter 74000: train_loss=0.5923, val_loss=1.4648, TF=0.9123±0.0035, AR=0.9396, phase=memorization
[2025-06-19 18:36:28,177][INFO] Iter 76000: train_loss=0.5923, val_loss=1.4331, TF=0.9126±0.0042, AR=0.9464, phase=memorization
[2025-06-19 18:37:29,811][INFO] Iter 78000: train_loss=0.5921, val_loss=1.4846, TF=0.9100±0.0028, AR=0.9342, phase=memorization
[2025-06-19 18:38:31,431][INFO] Iter 80000: train_loss=0.5921, val_loss=1.4609, TF=0.9136±0.0027, AR=0.9431, phase=memorization
[2025-06-19 18:39:33,018][INFO] Iter 82000: train_loss=0.5920, val_loss=1.4871, TF=0.9113±0.0036, AR=0.9453, phase=memorization
[2025-06-19 18:40:34,567][INFO] Iter 84000: train_loss=0.5921, val_loss=1.4544, TF=0.9129±0.0040, AR=0.9393, phase=memorization
[2025-06-19 18:41:35,946][INFO] Iter 86000: train_loss=0.5918, val_loss=1.4689, TF=0.9131±0.0043, AR=0.9481, phase=memorization
[2025-06-19 18:42:37,310][INFO] Iter 88000: train_loss=0.5920, val_loss=1.4643, TF=0.9105±0.0017, AR=0.9417, phase=memorization
[2025-06-19 18:43:38,685][INFO] Iter 90000: train_loss=0.5919, val_loss=1.4596, TF=0.9109±0.0023, AR=0.9398, phase=memorization
[2025-06-19 18:44:40,259][INFO] Iter 92000: train_loss=0.5919, val_loss=1.4523, TF=0.9112±0.0036, AR=0.9413, phase=memorization
[2025-06-19 18:45:41,827][INFO] Iter 94000: train_loss=0.5916, val_loss=1.4606, TF=0.9125±0.0033, AR=0.9485, phase=memorization
[2025-06-19 18:46:43,522][INFO] Iter 96000: train_loss=0.5917, val_loss=1.4756, TF=0.9101±0.0027, AR=0.9431, phase=memorization
[2025-06-19 18:47:45,227][INFO] Iter 98000: train_loss=0.5916, val_loss=1.4921, TF=0.9119±0.0033, AR=0.9468, phase=memorization
[2025-06-19 18:48:46,935][INFO] Iter 100000: train_loss=0.5916, val_loss=1.4634, TF=0.9113±0.0025, AR=0.9434, phase=memorization
[2025-06-19 18:49:48,503][INFO] Iter 102000: train_loss=0.5916, val_loss=1.4844, TF=0.9104±0.0028, AR=0.9420, phase=memorization
[2025-06-19 18:50:50,186][INFO] Iter 104000: train_loss=0.5916, val_loss=1.4720, TF=0.9126±0.0030, AR=0.9448, phase=memorization
[2025-06-19 18:51:51,940][INFO] Iter 106000: train_loss=0.5916, val_loss=1.4550, TF=0.9104±0.0029, AR=0.9407, phase=memorization
[2025-06-19 18:52:53,674][INFO] Iter 108000: train_loss=0.5915, val_loss=1.4838, TF=0.9131±0.0041, AR=0.9471, phase=memorization
[2025-06-19 18:53:55,518][INFO] Iter 110000: train_loss=0.5914, val_loss=1.4553, TF=0.9115±0.0044, AR=0.9485, phase=memorization
[2025-06-19 18:54:57,356][INFO] Iter 112000: train_loss=0.5912, val_loss=1.4702, TF=0.9117±0.0046, AR=0.9478, phase=memorization
[2025-06-19 18:55:59,176][INFO] Iter 114000: train_loss=0.5913, val_loss=1.4719, TF=0.9142±0.0038, AR=0.9429, phase=memorization
[2025-06-19 18:57:01,067][INFO] Iter 116000: train_loss=0.5915, val_loss=1.4586, TF=0.9120±0.0037, AR=0.9402, phase=memorization
[2025-06-19 18:58:02,939][INFO] Iter 118000: train_loss=0.5912, val_loss=1.4812, TF=0.9118±0.0045, AR=0.9441, phase=memorization
[2025-06-19 18:59:04,787][INFO] Iter 120000: train_loss=0.5910, val_loss=1.4776, TF=0.9108±0.0044, AR=0.9500, phase=memorization
[2025-06-19 19:00:06,639][INFO] Iter 122000: train_loss=0.5913, val_loss=1.4709, TF=0.9103±0.0042, AR=0.9496, phase=memorization
[2025-06-19 19:01:08,519][INFO] Iter 124000: train_loss=0.5912, val_loss=1.4858, TF=0.9099±0.0020, AR=0.9464, phase=memorization
[2025-06-19 19:02:10,218][INFO] Iter 126000: train_loss=0.5911, val_loss=1.5004, TF=0.9119±0.0027, AR=0.9529, phase=memorization
[2025-06-19 19:03:11,899][INFO] Iter 128000: train_loss=0.5911, val_loss=1.4915, TF=0.9115±0.0039, AR=0.9397, phase=memorization
[2025-06-19 19:04:13,558][INFO] Iter 130000: train_loss=0.5910, val_loss=1.5105, TF=0.9099±0.0042, AR=0.9544, phase=memorization
[2025-06-19 19:05:14,866][INFO] Iter 132000: train_loss=0.5911, val_loss=1.4965, TF=0.9140±0.0023, AR=0.9503, phase=memorization
[2025-06-19 19:06:16,487][INFO] Iter 134000: train_loss=0.5910, val_loss=1.4590, TF=0.9111±0.0040, AR=0.9453, phase=memorization
[2025-06-19 19:07:17,746][INFO] Iter 136000: train_loss=0.5907, val_loss=1.4872, TF=0.9117±0.0023, AR=0.9493, phase=memorization
[2025-06-19 19:08:19,457][INFO] Iter 138000: train_loss=0.5910, val_loss=1.4839, TF=0.9107±0.0025, AR=0.9411, phase=memorization
[2025-06-19 19:09:21,196][INFO] Iter 140000: train_loss=0.5908, val_loss=1.4778, TF=0.9121±0.0027, AR=0.9436, phase=memorization
[2025-06-19 19:10:23,010][INFO] Iter 142000: train_loss=0.5907, val_loss=1.4902, TF=0.9140±0.0025, AR=0.9480, phase=memorization
[2025-06-19 19:11:25,002][INFO] Iter 144000: train_loss=0.5906, val_loss=1.4878, TF=0.9110±0.0020, AR=0.9431, phase=memorization
[2025-06-19 19:12:26,753][INFO] Iter 146000: train_loss=0.5904, val_loss=1.4807, TF=0.9122±0.0047, AR=0.9509, phase=memorization
[2025-06-19 19:13:28,624][INFO] Iter 148000: train_loss=0.5904, val_loss=1.4941, TF=0.9113±0.0048, AR=0.9470, phase=memorization
[2025-06-19 19:14:30,389][INFO] Iter 150000: train_loss=0.5905, val_loss=1.4783, TF=0.9115±0.0030, AR=0.9466, phase=memorization
[2025-06-19 19:15:32,201][INFO] Iter 152000: train_loss=0.5906, val_loss=1.5062, TF=0.9111±0.0034, AR=0.9500, phase=memorization
[2025-06-19 19:16:34,135][INFO] Iter 154000: train_loss=0.5902, val_loss=1.4841, TF=0.9121±0.0027, AR=0.9471, phase=memorization
[2025-06-19 19:17:36,288][INFO] Iter 156000: train_loss=0.5903, val_loss=1.5102, TF=0.9131±0.0024, AR=0.9487, phase=memorization
[2025-06-19 19:18:38,524][INFO] Iter 158000: train_loss=0.5901, val_loss=1.4929, TF=0.9114±0.0034, AR=0.9467, phase=memorization
[2025-06-19 19:19:40,574][INFO] Iter 160000: train_loss=0.5903, val_loss=1.5127, TF=0.9103±0.0026, AR=0.9456, phase=memorization
[2025-06-19 19:20:42,655][INFO] Iter 162000: train_loss=0.5901, val_loss=1.5100, TF=0.9116±0.0031, AR=0.9485, phase=memorization
[2025-06-19 19:21:44,651][INFO] Iter 164000: train_loss=0.5902, val_loss=1.4950, TF=0.9113±0.0023, AR=0.9448, phase=memorization
[2025-06-19 19:22:46,771][INFO] Iter 166000: train_loss=0.5901, val_loss=1.5265, TF=0.9112±0.0043, AR=0.9441, phase=memorization
[2025-06-19 19:23:49,004][INFO] Iter 168000: train_loss=0.5899, val_loss=1.4925, TF=0.9120±0.0029, AR=0.9468, phase=memorization
[2025-06-19 19:24:51,203][INFO] Iter 170000: train_loss=0.5902, val_loss=1.5073, TF=0.9105±0.0027, AR=0.9464, phase=memorization
[2025-06-19 19:25:52,667][INFO] Iter 172000: train_loss=0.5899, val_loss=1.5096, TF=0.9119±0.0034, AR=0.9465, phase=memorization
[2025-06-19 19:26:54,315][INFO] Iter 174000: train_loss=0.5898, val_loss=1.5330, TF=0.9107±0.0039, AR=0.9441, phase=memorization
[2025-06-19 19:27:56,047][INFO] Iter 176000: train_loss=0.5901, val_loss=1.5188, TF=0.9120±0.0038, AR=0.9477, phase=memorization
[2025-06-19 19:28:58,251][INFO] Iter 178000: train_loss=0.5897, val_loss=1.5089, TF=0.9116±0.0022, AR=0.9524, phase=memorization
[2025-06-19 19:30:00,458][INFO] Iter 180000: train_loss=0.5896, val_loss=1.5274, TF=0.9119±0.0022, AR=0.9519, phase=memorization
[2025-06-19 19:31:02,479][INFO] Iter 182000: train_loss=0.5898, val_loss=1.5198, TF=0.9116±0.0023, AR=0.9474, phase=memorization
[2025-06-19 19:32:04,254][INFO] Iter 184000: train_loss=0.5895, val_loss=1.5212, TF=0.9113±0.0033, AR=0.9500, phase=memorization
[2025-06-19 19:33:06,545][INFO] Iter 186000: train_loss=0.5894, val_loss=1.5351, TF=0.9126±0.0024, AR=0.9488, phase=memorization
[2025-06-19 19:34:08,597][INFO] Iter 188000: train_loss=0.5894, val_loss=1.5540, TF=0.9105±0.0026, AR=0.9496, phase=memorization
[2025-06-19 19:35:10,649][INFO] Iter 190000: train_loss=0.5894, val_loss=1.5329, TF=0.9124±0.0029, AR=0.9505, phase=memorization
[2025-06-19 19:36:12,737][INFO] Iter 192000: train_loss=0.5894, val_loss=1.5011, TF=0.9120±0.0022, AR=0.9501, phase=memorization
[2025-06-19 19:37:14,673][INFO] Iter 194000: train_loss=0.5891, val_loss=1.5462, TF=0.9133±0.0030, AR=0.9491, phase=memorization
[2025-06-19 19:38:16,513][INFO] Iter 196000: train_loss=0.5891, val_loss=1.5449, TF=0.9120±0.0060, AR=0.9503, phase=memorization
[2025-06-19 19:39:18,362][INFO] Iter 198000: train_loss=0.5894, val_loss=1.5404, TF=0.9119±0.0024, AR=0.9538, phase=memorization
[2025-06-19 19:40:20,228][INFO] Iter 200000: train_loss=0.5892, val_loss=1.5576, TF=0.9142±0.0037, AR=0.9527, phase=memorization
[2025-06-19 19:41:22,110][INFO] Iter 202000: train_loss=0.5892, val_loss=1.5315, TF=0.9123±0.0048, AR=0.9535, phase=memorization
[2025-06-19 19:42:24,151][INFO] Iter 204000: train_loss=0.5890, val_loss=1.5375, TF=0.9112±0.0034, AR=0.9409, phase=memorization
[2025-06-19 19:43:26,355][INFO] Iter 206000: train_loss=0.5889, val_loss=1.5409, TF=0.9122±0.0040, AR=0.9545, phase=memorization
[2025-06-19 19:44:28,595][INFO] Iter 208000: train_loss=0.5888, val_loss=1.5503, TF=0.9115±0.0025, AR=0.9505, phase=memorization
[2025-06-19 19:45:30,788][INFO] Iter 210000: train_loss=0.5890, val_loss=1.5373, TF=0.9116±0.0031, AR=0.9480, phase=memorization
[2025-06-19 19:46:32,997][INFO] Iter 212000: train_loss=0.5889, val_loss=1.5820, TF=0.9124±0.0027, AR=0.9516, phase=memorization
[2025-06-19 19:47:35,273][INFO] Iter 214000: train_loss=0.5887, val_loss=1.5493, TF=0.9105±0.0046, AR=0.9543, phase=memorization
[2025-06-19 19:48:37,574][INFO] Iter 216000: train_loss=0.5889, val_loss=1.5235, TF=0.9129±0.0025, AR=0.9520, phase=memorization
[2025-06-19 19:49:39,555][INFO] Iter 218000: train_loss=0.5890, val_loss=1.5627, TF=0.9107±0.0029, AR=0.9504, phase=memorization
[2025-06-19 19:50:41,242][INFO] Iter 220000: train_loss=0.5887, val_loss=1.5528, TF=0.9126±0.0048, AR=0.9508, phase=memorization
[2025-06-19 19:51:43,093][INFO] Iter 222000: train_loss=0.5886, val_loss=1.5766, TF=0.9128±0.0035, AR=0.9522, phase=memorization
[2025-06-19 19:52:45,196][INFO] Iter 224000: train_loss=0.5885, val_loss=1.5754, TF=0.9122±0.0034, AR=0.9544, phase=memorization
[2025-06-19 19:53:47,556][INFO] Iter 226000: train_loss=0.5885, val_loss=1.5757, TF=0.9127±0.0038, AR=0.9550, phase=memorization
[2025-06-19 19:54:49,627][INFO] Iter 228000: train_loss=0.5886, val_loss=1.5687, TF=0.9122±0.0043, AR=0.9497, phase=memorization
[2025-06-19 19:55:51,678][INFO] Iter 230000: train_loss=0.5886, val_loss=1.5692, TF=0.9127±0.0019, AR=0.9530, phase=memorization
[2025-06-19 19:56:53,739][INFO] Iter 232000: train_loss=0.5883, val_loss=1.5590, TF=0.9140±0.0032, AR=0.9490, phase=memorization
[2025-06-19 19:57:55,834][INFO] Iter 234000: train_loss=0.5883, val_loss=1.5946, TF=0.9109±0.0035, AR=0.9515, phase=memorization
[2025-06-19 19:58:57,818][INFO] Iter 236000: train_loss=0.5884, val_loss=1.6118, TF=0.9099±0.0032, AR=0.9526, phase=memorization
[2025-06-19 19:59:59,633][INFO] Iter 238000: train_loss=0.5884, val_loss=1.5718, TF=0.9122±0.0037, AR=0.9514, phase=memorization
[2025-06-19 20:01:01,506][INFO] Iter 240000: train_loss=0.5881, val_loss=1.6016, TF=0.9112±0.0027, AR=0.9548, phase=memorization
[2025-06-19 20:02:03,570][INFO] Iter 242000: train_loss=0.5885, val_loss=1.5898, TF=0.9127±0.0036, AR=0.9496, phase=memorization
[2025-06-19 20:03:05,635][INFO] Iter 244000: train_loss=0.5881, val_loss=1.5995, TF=0.9112±0.0038, AR=0.9475, phase=memorization
[2025-06-19 20:04:07,628][INFO] Iter 246000: train_loss=0.5881, val_loss=1.5571, TF=0.9124±0.0019, AR=0.9542, phase=memorization
[2025-06-19 20:05:09,613][INFO] Iter 248000: train_loss=0.5883, val_loss=1.5899, TF=0.9122±0.0024, AR=0.9498, phase=memorization
[2025-06-19 20:06:11,846][INFO] Iter 250000: train_loss=0.5881, val_loss=1.5936, TF=0.9122±0.0030, AR=0.9535, phase=memorization
[2025-06-19 20:07:14,136][INFO] Iter 252000: train_loss=0.5881, val_loss=1.5789, TF=0.9126±0.0026, AR=0.9512, phase=memorization
[2025-06-19 20:08:16,288][INFO] Iter 254000: train_loss=0.5878, val_loss=1.6046, TF=0.9108±0.0041, AR=0.9496, phase=memorization
[2025-06-19 20:09:18,300][INFO] Iter 256000: train_loss=0.5879, val_loss=1.6218, TF=0.9105±0.0034, AR=0.9567, phase=memorization
[2025-06-19 20:10:20,308][INFO] Iter 258000: train_loss=0.5881, val_loss=1.6387, TF=0.9138±0.0033, AR=0.9482, phase=memorization
[2025-06-19 20:11:22,296][INFO] Iter 260000: train_loss=0.5876, val_loss=1.6193, TF=0.9115±0.0040, AR=0.9526, phase=memorization
[2025-06-19 20:12:24,279][INFO] Iter 262000: train_loss=0.5878, val_loss=1.5884, TF=0.9094±0.0038, AR=0.9478, phase=memorization
[2025-06-19 20:13:26,058][INFO] Iter 264000: train_loss=0.5878, val_loss=1.6105, TF=0.9128±0.0040, AR=0.9490, phase=memorization
[2025-06-19 20:14:28,001][INFO] Iter 266000: train_loss=0.5878, val_loss=1.6193, TF=0.9101±0.0028, AR=0.9516, phase=memorization
[2025-06-19 20:15:30,031][INFO] Iter 268000: train_loss=0.5876, val_loss=1.6365, TF=0.9107±0.0026, AR=0.9547, phase=memorization
[2025-06-19 20:16:32,004][INFO] Iter 270000: train_loss=0.5877, val_loss=1.6422, TF=0.9150±0.0034, AR=0.9501, phase=memorization
[2025-06-19 20:17:34,000][INFO] Iter 272000: train_loss=0.5875, val_loss=1.6293, TF=0.9125±0.0026, AR=0.9546, phase=memorization
[2025-06-19 20:18:35,992][INFO] Iter 274000: train_loss=0.5876, val_loss=1.6391, TF=0.9111±0.0044, AR=0.9543, phase=memorization
[2025-06-19 20:19:37,873][INFO] Iter 276000: train_loss=0.5878, val_loss=1.6228, TF=0.9127±0.0032, AR=0.9564, phase=memorization
[2025-06-19 20:20:39,534][INFO] Iter 278000: train_loss=0.5877, val_loss=1.6287, TF=0.9112±0.0023, AR=0.9537, phase=memorization
[2025-06-19 20:21:41,262][INFO] Iter 280000: train_loss=0.5876, val_loss=1.6225, TF=0.9120±0.0035, AR=0.9511, phase=memorization
[2025-06-19 20:22:42,972][INFO] Iter 282000: train_loss=0.5877, val_loss=1.6267, TF=0.9104±0.0036, AR=0.9522, phase=memorization
[2025-06-19 20:23:44,946][INFO] Iter 284000: train_loss=0.5879, val_loss=1.6403, TF=0.9118±0.0031, AR=0.9534, phase=memorization
[2025-06-19 20:24:47,192][INFO] Iter 286000: train_loss=0.5874, val_loss=1.6481, TF=0.9099±0.0030, AR=0.9552, phase=memorization
[2025-06-19 20:25:49,110][INFO] Iter 288000: train_loss=0.5877, val_loss=1.6367, TF=0.9121±0.0034, AR=0.9520, phase=memorization
[2025-06-19 20:26:50,934][INFO] Iter 290000: train_loss=0.5876, val_loss=1.6178, TF=0.9128±0.0023, AR=0.9507, phase=memorization
[2025-06-19 20:27:52,910][INFO] Iter 292000: train_loss=0.5877, val_loss=1.6515, TF=0.9123±0.0026, AR=0.9512, phase=memorization
[2025-06-19 20:28:55,163][INFO] Iter 294000: train_loss=0.5875, val_loss=1.6330, TF=0.9088±0.0046, AR=0.9540, phase=memorization
[2025-06-19 20:29:57,494][INFO] Iter 296000: train_loss=0.5875, val_loss=1.6786, TF=0.9126±0.0028, AR=0.9553, phase=memorization
[2025-06-19 20:30:59,578][INFO] Iter 298000: train_loss=0.5874, val_loss=1.6363, TF=0.9126±0.0039, AR=0.9533, phase=memorization
[2025-06-19 20:32:01,470][INFO] Iter 300000: train_loss=0.5873, val_loss=1.6394, TF=0.9102±0.0035, AR=0.9516, phase=memorization
[2025-06-19 20:32:01,527][DEBUG] Loaded backend agg version v2.2.
[2025-06-19 20:32:01,529][DEBUG] findfont: Matching sans\-serif:style=normal:variant=normal:weight=normal:stretch=normal:size=10.0.
[2025-06-19 20:32:01,529][DEBUG] findfont: score(FontEntry(fname='/userhome/cs3/u3612899/miniconda3/envs/gptenv4/lib/python3.10/site-packages/matplotlib/mpl-data/fonts/ttf/cmb10.ttf', name='cmb10', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
[2025-06-19 20:32:01,529][DEBUG] findfont: score(FontEntry(fname='/userhome/cs3/u3612899/miniconda3/envs/gptenv4/lib/python3.10/site-packages/matplotlib/mpl-data/fonts/ttf/DejaVuSerif.ttf', name='DejaVu Serif', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
[2025-06-19 20:32:01,529][DEBUG] findfont: score(FontEntry(fname='/userhome/cs3/u3612899/miniconda3/envs/gptenv4/lib/python3.10/site-packages/matplotlib/mpl-data/fonts/ttf/STIXSizFourSymReg.ttf', name='STIXSizeFourSym', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
[2025-06-19 20:32:01,529][DEBUG] findfont: score(FontEntry(fname='/userhome/cs3/u3612899/miniconda3/envs/gptenv4/lib/python3.10/site-packages/matplotlib/mpl-data/fonts/ttf/cmsy10.ttf', name='cmsy10', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
[2025-06-19 20:32:01,529][DEBUG] findfont: score(FontEntry(fname='/userhome/cs3/u3612899/miniconda3/envs/gptenv4/lib/python3.10/site-packages/matplotlib/mpl-data/fonts/ttf/DejaVuSansDisplay.ttf', name='DejaVu Sans Display', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
[2025-06-19 20:32:01,529][DEBUG] findfont: score(FontEntry(fname='/userhome/cs3/u3612899/miniconda3/envs/gptenv4/lib/python3.10/site-packages/matplotlib/mpl-data/fonts/ttf/cmtt10.ttf', name='cmtt10', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
[2025-06-19 20:32:01,529][DEBUG] findfont: score(FontEntry(fname='/userhome/cs3/u3612899/miniconda3/envs/gptenv4/lib/python3.10/site-packages/matplotlib/mpl-data/fonts/ttf/DejaVuSans-Oblique.ttf', name='DejaVu Sans', style='oblique', variant='normal', weight=400, stretch='normal', size='scalable')) = 1.05
[2025-06-19 20:32:01,529][DEBUG] findfont: score(FontEntry(fname='/userhome/cs3/u3612899/miniconda3/envs/gptenv4/lib/python3.10/site-packages/matplotlib/mpl-data/fonts/ttf/STIXSizTwoSymBol.ttf', name='STIXSizeTwoSym', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335
[2025-06-19 20:32:01,529][DEBUG] findfont: score(FontEntry(fname='/userhome/cs3/u3612899/miniconda3/envs/gptenv4/lib/python3.10/site-packages/matplotlib/mpl-data/fonts/ttf/STIXGeneralItalic.ttf', name='STIXGeneral', style='italic', variant='normal', weight=400, stretch='normal', size='scalable')) = 11.05
[2025-06-19 20:32:01,529][DEBUG] findfont: score(FontEntry(fname='/userhome/cs3/u3612899/miniconda3/envs/gptenv4/lib/python3.10/site-packages/matplotlib/mpl-data/fonts/ttf/DejaVuSansMono-BoldOblique.ttf', name='DejaVu Sans Mono', style='oblique', variant='normal', weight=700, stretch='normal', size='scalable')) = 11.335
[2025-06-19 20:32:01,529][DEBUG] findfont: score(FontEntry(fname='/userhome/cs3/u3612899/miniconda3/envs/gptenv4/lib/python3.10/site-packages/matplotlib/mpl-data/fonts/ttf/DejaVuSerif-Italic.ttf', name='DejaVu Serif', style='italic', variant='normal', weight=400, stretch='normal', size='scalable')) = 11.05
